date,Open,High,Low,Close,Volume
2020-06-05,89.73,90.57,84.33,86.03,42230986.0
2020-06-08,88.21,88.99,86.74,88.25,24881791.0
2020-06-09,85.45,86.43,83.81,85.34,17031144.0
2020-06-10,85.26,85.31,80.65,80.86,24913328.0
2020-06-11,74.83,76.38,71.34,72.01,36259224.0
2020-06-12,75.51,75.93,72.13,74.67,24856764.0
2020-06-15,71.22,76.23,70.67,76.05,22153641.0
2020-06-16,80.17,80.48,74.11,76.86,22193575.0
2020-06-17,77.33,77.34,74.01,74.28,15639830.0
2020-06-18,73.47,75.32,72.93,73.74,16591911.0
2020-06-19,75.33,75.4,71.53,72.61,40371167.0
2020-06-22,72.05,72.75,71.34,71.55,16216903.0
2020-06-23,73.77,74.77,72.65,72.73,15381376.0
2020-06-24,71.55,71.64,69.11,69.46,22919784.0
2020-06-25,69.15,73.01,69.06,72.76,25743638.0
2020-06-26,69.91,70.17,66.8,67.39,41896324.0
2020-06-29,68.2,69.29,66.98,67.8,18499738.0
2020-06-30,67.63,69.46,67.37,68.86,19137010.0
2020-07-01,69.69,70.51,67.83,68.06,18755728.0
2020-07-02,70.44,70.66,67.63,68.36,27845616.0
2020-07-06,70.13,70.9,69.18,70.7,18625272.0
2020-07-07,69.52,69.8,67.7,68.02,25757203.0
2020-07-08,67.99,69.04,67.5,69.0,18762214.0
2020-07-09,69.22,69.82,66.48,66.98,25600763.0
2020-07-10,67.7,72.54,67.57,71.97,28954234.0
2020-07-13,74.43,74.97,71.92,73.35,32079211.0
2020-07-14,74.07,75.65,72.34,73.91,42731666.0
2020-07-15,76.59,76.99,74.35,75.43,22508410.0
2020-07-16,74.48,76.92,74.25,75.71,16886886.0
2020-07-17,75.7,75.78,73.84,73.86,16161547.0
2020-07-20,73.13,74.09,72.96,73.0,14458137.0
2020-07-21,73.41,75.75,73.34,75.11,17812297.0
